review_id,problem_type,severity,message,source_sheet,source_row,event_name,year,athlete_name,country,discipline,category,apparatus,vt_attempt,day,format,round,D_score,vault_attempt_order_uncertain,suggestion_count,top_suggestion_id,top_suggestion_type,top_suggestion_confidence,top_suggestion_message,top_target_event_name,top_target_year,top_target_athlete_name,top_target_country,top_target_discipline,top_target_category,top_target_apparatus,top_target_vt_attempt,top_target_day,top_target_format,top_target_round,top_target_score,top_target_D_score,top_target_source_sheet,top_target_source_row,all_suggestions_json
orphan_087ab9bf732ef19c,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,537,4th Bundesliga,2026,Andrei Mihai,GER,MAG,senior,SR,,,individual,final,3.6,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_50b2d9a87111a134,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,537,4th Bundesliga,2026,Andrei Mihai,GER,MAG,senior,VT,1,,individual,final,4.4,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_5d7c3f8bdc079e44,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,732,International Junior Team Cup,2026,Aron Horvath,HUN,MAG,junior,VT,1,,apparatus,final,4.8,True,1,suggestion_f1932979d325b2cc,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",International Junior Team Cup,2026,Aron Horvath,HUN,MAG,junior,VT,1,,individual,final,14.0,4.8,MAG,728,"[{""suggestion_id"": ""suggestion_f1932979d325b2cc"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""apparatus"", ""to"": ""individual""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""International Junior Team Cup"", ""year"": 2026, ""athlete_name"": ""Aron Horvath"", ""country"": ""HUN"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 1, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 14.0, ""D_score"": 4.8, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 728, ""target_id"": ""target_96d5ef181f11bacf""}}]"
orphan_b9f8e1e7aaae7fcf,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,732,International Junior Team Cup,2026,Aron Horvath,HUN,MAG,junior,VT,2,,apparatus,final,4.4,True,1,suggestion_eff3c9254f6bafa9,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",International Junior Team Cup,2026,Aron Horvath,HUN,MAG,junior,VT,2,,individual,final,12.95,,MAG,728,"[{""suggestion_id"": ""suggestion_eff3c9254f6bafa9"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""apparatus"", ""to"": ""individual""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""International Junior Team Cup"", ""year"": 2026, ""athlete_name"": ""Aron Horvath"", ""country"": ""HUN"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 12.95, ""D_score"": null, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 728, ""target_id"": ""target_0c83c4ee8f30e0cc""}}]"
orphan_483d2685cd6046d2,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,777,Luxembourg Open,2026,Arthur Olyslaegers,BEL,MAG,junior,VT,1,,apparatus,final,4.4,True,1,suggestion_9993dc168d18ec67,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Luxembourg Open,2026,Arthur Olyslaegers,BEL,MAG,junior,VT,1,,individual,final,13.75,4.4,MAG,777,"[{""suggestion_id"": ""suggestion_9993dc168d18ec67"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""apparatus"", ""to"": ""individual""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Luxembourg Open"", ""year"": 2026, ""athlete_name"": ""Arthur Olyslaegers"", ""country"": ""BEL"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 1, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 13.75, ""D_score"": 4.4, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 777, ""target_id"": ""target_acb1fee5f73b3e46""}}]"
orphan_5087f6997be7de40,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,777,Luxembourg Open,2026,Arthur Olyslaegers,BEL,MAG,junior,VT,2,,apparatus,final,3.6,True,1,suggestion_0bee463a0dbe55fc,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Luxembourg Open,2026,Arthur Olyslaegers,BEL,MAG,junior,VT,2,,individual,final,12.75,3.6,MAG,777,"[{""suggestion_id"": ""suggestion_0bee463a0dbe55fc"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""apparatus"", ""to"": ""individual""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Luxembourg Open"", ""year"": 2026, ""athlete_name"": ""Arthur Olyslaegers"", ""country"": ""BEL"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 12.75, ""D_score"": 3.6, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 777, ""target_id"": ""target_0e7867f97f0c45d7""}}]"
orphan_1db0f52141c937c3,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,895,Unni & Haralds Trophy,2026,August Gamkinn,NOR,MAG,junior,VT,2,,individual,final,2.8,True,1,suggestion_a0d3546d83a1b9c3,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Unni & Haralds Trophy,2026,August Gamkinn,NOR,MAG,junior,VT,2,,apparatus,final,11.6,2.8,MAG,898,"[{""suggestion_id"": ""suggestion_a0d3546d83a1b9c3"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""individual"", ""to"": ""apparatus""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Unni & Haralds Trophy"", ""year"": 2026, ""athlete_name"": ""August Gamkinn"", ""country"": ""NOR"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 11.6, ""D_score"": 2.8, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 898, ""target_id"": ""target_aa44d8d4b56c181c""}}]"
orphan_c68fe2bd3e3b4d26,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,989,British Championships,2026,Ben Kinnell,GBR,MAG,junior,FX,,,individual,final,3.6,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_d09358584951adaa,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,989,British Championships,2026,Ben Kinnell,GBR,MAG,junior,HB,,,individual,final,2.7,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_0d3d7f61c6b08798,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,989,British Championships,2026,Ben Kinnell,GBR,MAG,junior,PB,,,individual,final,2.9,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_69a582350903e9ae,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,989,British Championships,2026,Ben Kinnell,GBR,MAG,junior,PH,,,individual,final,2.2,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_9c9e198f67979eb1,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,989,British Championships,2026,Ben Kinnell,GBR,MAG,junior,SR,,,individual,final,3.1,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_c83d4bc0c6688d9b,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,989,British Championships,2026,Ben Kinnell,GBR,MAG,junior,VT,1,,individual,final,3.6,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_fdfc38d7b25047d8,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,1085,Luxembourg Open,2026,Bidzina Sitchinava,GEO,MAG,senior,VT,1,,apparatus,final,3.6,True,1,suggestion_02cd3849f20a9294,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Luxembourg Open,2026,Bidzina Sitchinava,GEO,MAG,senior,VT,1,,individual,final,12.6,3.6,MAG,1086,"[{""suggestion_id"": ""suggestion_02cd3849f20a9294"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""apparatus"", ""to"": ""individual""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Luxembourg Open"", ""year"": 2026, ""athlete_name"": ""Bidzina Sitchinava"", ""country"": ""GEO"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""VT"", ""vt_attempt"": 1, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 12.6, ""D_score"": 3.6, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 1086, ""target_id"": ""target_596e6408200c6f3f""}}]"
orphan_e5ac112b7e7d4767,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,1085,Luxembourg Open,2026,Bidzina Sitchinava,GEO,MAG,senior,VT,2,,apparatus,final,2.8,True,1,suggestion_4845d29a938dcda1,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Luxembourg Open,2026,Bidzina Sitchinava,GEO,MAG,senior,VT,2,,individual,final,11.65,2.8,MAG,1086,"[{""suggestion_id"": ""suggestion_4845d29a938dcda1"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""apparatus"", ""to"": ""individual""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Luxembourg Open"", ""year"": 2026, ""athlete_name"": ""Bidzina Sitchinava"", ""country"": ""GEO"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 11.65, ""D_score"": 2.8, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 1086, ""target_id"": ""target_6b1dbc1fdeb1fccb""}}]"
orphan_6d72423bda54e11d,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,1207,Unni & Haralds Trophy,2026,Brian Rugland,NOR,MAG,senior,VT,2,,individual,final,2.8,True,1,suggestion_435df9e80ab65d3a,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Unni & Haralds Trophy,2026,Brian Rugland,NOR,MAG,senior,VT,2,,apparatus,final,12.0,2.8,MAG,1212,"[{""suggestion_id"": ""suggestion_435df9e80ab65d3a"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""individual"", ""to"": ""apparatus""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Unni & Haralds Trophy"", ""year"": 2026, ""athlete_name"": ""Brian Rugland"", ""country"": ""NOR"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 12.0, ""D_score"": 2.8, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 1212, ""target_id"": ""target_b53d07c9efe130cf""}}]"
orphan_25f73d905a5dede8,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,1393,British Championships,2026,Charlie Mussett,GBR,MAG,junior,VT,2,,individual,final,2.8,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_05f55f960bcd5c29,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,1451,Australian Championships,2026,Chris Remkes,AUS,MAG,senior,VT,2,,individual,qualification,4.8,True,1,suggestion_2bbd5967a5fd5418,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Australian Championships,2026,Chris Remkes,AUS,MAG,senior,VT,2,,apparatus,final,14.401,4.8,MAG,1462,"[{""suggestion_id"": ""suggestion_2bbd5967a5fd5418"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""individual"", ""to"": ""apparatus""}, ""round"": {""from"": ""qualification"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Australian Championships"", ""year"": 2026, ""athlete_name"": ""Chris Remkes"", ""country"": ""AUS"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 14.401, ""D_score"": 4.8, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 1462, ""target_id"": ""target_4ef1ed098a66f371""}}]"
orphan_08dec36a095dc30b,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1518,West Point Open,2026,Cole Miller,USA,MAG,senior,FX,,,individual,final,5.0,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_f619fc149c67c6f3,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1518,West Point Open,2026,Cole Miller,USA,MAG,senior,VT,1,,individual,final,4.8,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_232f4893a3259bfc,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,1551,Australian Championships,2026,Conor McGillivray,AUS,MAG,senior,VT,2,,individual,qualification,3.6,True,1,suggestion_43de8414a09a0fe5,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Australian Championships,2026,Conor McGillivray,AUS,MAG,senior,VT,2,,apparatus,final,12.6,3.6,MAG,1563,"[{""suggestion_id"": ""suggestion_43de8414a09a0fe5"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""individual"", ""to"": ""apparatus""}, ""round"": {""from"": ""qualification"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Australian Championships"", ""year"": 2026, ""athlete_name"": ""Conor McGillivray"", ""country"": ""AUS"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 12.6, ""D_score"": 3.6, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 1563, ""target_id"": ""target_36fef95e74f3db52""}}]"
orphan_7ee7d2506fdd3b25,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,1623,Luxembourg Open,2026,Dani Scheper,NED,MAG,junior,VT,1,,apparatus,final,4.4,True,1,suggestion_1c110ee9499ddf49,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Luxembourg Open,2026,Dani Scheper,NED,MAG,junior,VT,1,,individual,final,13.35,4.4,MAG,1631,"[{""suggestion_id"": ""suggestion_1c110ee9499ddf49"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""apparatus"", ""to"": ""individual""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Luxembourg Open"", ""year"": 2026, ""athlete_name"": ""Dani Scheper"", ""country"": ""NED"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 1, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 13.35, ""D_score"": 4.4, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 1631, ""target_id"": ""target_376f357bbeaa664a""}}]"
orphan_d6f22189fa2b81ae,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,1623,Luxembourg Open,2026,Dani Scheper,NED,MAG,junior,VT,2,,apparatus,final,2.4,True,1,suggestion_8271a85be4132943,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Luxembourg Open,2026,Dani Scheper,NED,MAG,junior,VT,2,,individual,final,11.75,2.4,MAG,1631,"[{""suggestion_id"": ""suggestion_8271a85be4132943"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""apparatus"", ""to"": ""individual""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Luxembourg Open"", ""year"": 2026, ""athlete_name"": ""Dani Scheper"", ""country"": ""NED"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 11.75, ""D_score"": 2.4, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 1631, ""target_id"": ""target_045dd545bedb375e""}}]"
